realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
8491,stan,prodaja,59.0,2012,,,1,True,Centralno,3,,134900.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-sumatovacka-59m2-i-cg-uknj/NkqzX_bKxzJ/
8492,stan,prodaja,85.0,1972,,,2,True,Centralno,4,,160000.0,Beograd,Botanička bašta,https://www.nekretnine.rs/stambeni-objekti/stanovi/botanicka-b-85m2-ii-cg-uknj/NkwN67rpspe/
8493,stan,prodaja,52.0,2016,,,,True,Centralno,2,,130000.0,Beograd,Dedinje (25. maj),https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-52m2-vpr-cg-uknj/Nkr2OIcY8Ra/
8494,stan,prodaja,65.0,2001,,,6,True,Samostalno,3,,115000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-dubrovacka-65m2-vi-ta-uknj/Nk5TdfSmJRW/
8495,stan,prodaja,17.0,1960,,,7,True,Centralno,1,,53000.0,Beograd,Andrićev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/skupstina-17m2-vii-cg-uknj/Nkjtd0WG7hj/
8496,stan,prodaja,61.0,,,,,True,Samostalno,1,,155000.0,Beograd,Bulbuder,https://www.nekretnine.rs/stambeni-objekti/stanovi/bulbuder-61m2-pr-podno-uknj/Nky-pwq3zkb3/
8497,stan,prodaja,61.0,,,,,True,Samostalno,3,,124900.0,Beograd,Kalenić pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalenic-p-61m2-pr-ta-uknj/NkF3PWaqoXg/
8498,stan,prodaja,130.0,,,,1,True,Samostalno,5,,265000.0,Beograd,Botanička bašta,https://www.nekretnine.rs/stambeni-objekti/stanovi/skadarlija-skadarska-130m2-i-kp-uknj/NkT7e2_MEtI/
8499,stan,prodaja,54.0,1960,,,5,,Samostalno,2,,70000.0,Beograd,Centar (uži),https://www.nekretnine.rs/stambeni-objekti/stanovi/kalvarija-54m2-v-eg/NkKnTqJR7to/
8500,stan,prodaja,52.0,,,,2,True,Centralno,2,,75000.0,Beograd,Lion,https://www.nekretnine.rs/stambeni-objekti/stanovi/lion-52m2-ii-cg-uknj/NkQb_v4KasO/
